SourceElementKey,BlockfaceName,SideOfStreet,ParkingTimeLimitCategory,ParkingSpaceCount,PaidParkingArea,PaidParkingSubArea,PaidParkingRate,ParkingCategory,longitude,latitude
35829,UNIVERSITY ST BETWEEN BOREN AVE AND MINOR AVE,NW,120,5,First Hill,,,Paid Parking,122.3265659,47.61178165
80945,SUMMIT AVE BETWEEN SPRING ST AND SENECA ST,SW,120,7,First Hill,,,Restricted Parking Zone,122.32397401,47.61130695
11134,JOHN ST BETWEEN 4TH AVE N AND 5TH AVE N,S,240,2,Uptown Triangle,,,Paid Parking,122.34825757,47.61967866
9349,BLANCHARD ST BETWEEN ELLIOTT AVE AND WESTERN AVE,NW,120,2,Belltown,South,,Paid Parking,122.34633431,47.61183419
79026,JOHN ST BETWEEN 9TH AVE N AND WESTLAKE AVE N,S,600,5,South Lake Union,South,,Paid Parking,122.33909112,47.61963382
58085,SENECA ST BETWEEN BOREN AVE AND MINOR AVE,NW,120,3,First Hill,,,Restricted Parking Zone,122.32591296,47.61107791
57194,MINOR AVE BETWEEN HOWELL ST AND STEWART ST,NE,240,6,Denny Triangle,North,,Paid Parking,122.3311435,47.61726292
8397,8TH AVE BETWEEN BELL ST AND DENNY WAY,SW,240,8,Denny Triangle,North,,Paid Parking,122.34102708,47.61824767
33517,HARRISON ST BETWEEN MINOR AVE N AND PONTIUS AVE N,N,120,6,South Lake Union,South,,Restricted Parking Zone,122.3323618,47.62203391
31498,ALASKAN WAY BETWEEN BLANCHARD ST AND XW BELL ST,NE,120,1,Belltown,South,,Paid Parking,122.34809425,47.61117107
11670,MARION ST BETWEEN 9TH AVE AND TERRY AVE,SE,120,11,First Hill,,,Restricted Parking Zone,122.32610222,47.6079004
35438,SENECA ST BETWEEN BOYLSTON AVE AND HARVARD AVE,SE,120,4,First Hill,,,Paid Parking,122.32245377,47.61236006
16954,NE 43RD ST BETWEEN ROOSEVELT N WAY NE AND 11TH AVE NE,S,240,2,University District,Edge,,Paid Parking,122.31718069,47.65978853
121340,MERCER ST BETWEEN MERCER SR ST AND MINOR AVE N,S,600,2,South Lake Union,South,,Paid Parking,122.33342324,47.62422099
31314,9TH AVE N BETWEEN THOMAS ST AND HARRISON ST,E,120,5,South Lake Union,South,,Paid Parking,122.33967537,47.62145949
76721,ALOHA ST BETWEEN YALE AVE N AND EASTLAKE AVE E,N,120,12,South Lake Union,North,,Paid Parking,122.33007554,47.6269241
34482,MINOR AVE BETWEEN SPRING ST AND SENECA ST,NE,120,9,First Hill,,,Restricted Parking Zone,122.32492277,47.61091012
77118,BELL ST BETWEEN 2ND AVE AND 3RD AVE,SE,120,2,Belltown,South,,Paid Parking,122.34517233,47.61432015
60222,E UNION ST BETWEEN CRAWFORD PL AND SUMMIT AVE,S,120,6,Pike-Pine,,,Restricted Parking Zone,122.32587764,47.61293308
55369,DEXTER AVE N BETWEEN DENNY WAY AND JOHN ST,W,120,3,South Lake Union,South,,Paid Parking,122.34254683,47.61913275
11598,MADISON ST BETWEEN BOREN AVE AND MINOR AVE,SE,30,8,First Hill,,,Paid Parking,122.32453442,47.6095135
10797,HARRISON ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,N,120,4,South Lake Union,South,,Paid Parking,122.33364073,47.62205537
77985,DEXTER AVE N BETWEEN WARD ST AND PROSPECT ST,W,120,6,South Lake Union,North,,Paid Parking,122.34242449,47.62844616
76405,9TH AVE BETWEEN COLUMBIA ST AND MARION ST,SW,120,3,First Hill,,,Restricted Parking Zone,122.32646922,47.60730393
87254,NW MARKET ST BETWEEN 20TH AVE NW AND RUSSELL AVE NW,S,120,4,Ballard,Core,,Paid Parking,122.38262305,47.66859405
120180,WESTLAKE EAST RDWY AVE N BETWEEN WESTLAKE SHORE RDWY 1 AVE N AND WESTLAKE SHORE RDWY 2 AVE N,E,120,19,Westlake Ave N,North,,Restricted Parking Zone,122.34014278,47.63374548
48125,2ND AV ET S BETWEEN S MAIN ST AND S WASHINGTON ST,SW,120,7,Pioneer Square,Edge,,Paid Parking,122.33098743,47.6004591
55370,DEXTER AVE N BETWEEN DENNY WAY AND JOHN ST,E,120,2,South Lake Union,South,,Paid Parking,122.3422468,47.61912951
80002,OCCIDENTAL AVE S BETWEEN S KING W ST AND RAILROAD WAY S,E,30,4,Pioneer Square,Edge,,Paid Parking,122.33312244,47.59675299
58845,WESTLAKE EAST RDWY AVE N BETWEEN BLAINE ST AND HOWE ST,W,120,19,Westlake Ave N,North,,Restricted Parking Zone,122.34031392,47.63495743
33005,EASTLAKE AVE E BETWEEN STEWART ST AND THOMAS ST,W,120,14,South Lake Union,South,,Paid Parking,122.32926393,47.62021914
57513,PIKE ST BETWEEN 8TH AVE AND CONVENTION PL,NW,120,3,Commercial Core,Retail,,Paid Parking,122.33173301,47.6123329
78270,FAIRVIEW AVE N BETWEEN WARD ST AND YALE AVE N,SE,600,8,South Lake Union,North,,Paid Parking,122.33144885,47.62818715
77557,CHERRY ST BETWEEN 9TH AVE AND TERRY AVE,NW,120,3,First Hill,,,Paid Parking,122.32487277,47.60654852
77613,COLUMBIA ST BETWEEN 5TH AVE AND 6TH AVE,NW,120,5,Commercial Core,Financial,,Paid Parking,122.3299804,47.60541497
12034,OCCIDENTAL AVE S BETWEEN RAILROAD WAY S AND S ROYAL BROUGHAM WAY,E,30,7,Pioneer Square,Edge,,Paid Parking,122.33311897,47.59388824
30102,5TH AVE BETWEEN BATTERY ST AND WALL ST,NE,240,10,Belltown,North,,Paid Parking,122.34476653,47.61714271
76429,9TH AVE N BETWEEN JOHN ST AND THOMAS ST,W,120,8,South Lake Union,South,,Paid Parking,122.33986286,47.62029504
12949,SUMMIT AVE BETWEEN MADISON ST AND SPRING ST,SW,120,10,First Hill,,,Restricted Parking Zone,122.32333449,47.61061816
54037,ALDER ST BETWEEN 9TH AVE AND TERRY AVE,NW,120,11,First Hill,,,Paid Parking,122.32227056,47.603684
1002,1ST AVE BETWEEN CHERRY ST AND COLUMBIA ST,NE,120,8,Pioneer Square,Core,,Paid Parking,122.33451266,47.60294861
81250,VALLEY ST BETWEEN YALE AVE N AND DEAD END,S,120,4,South Lake Union,North,,Paid Parking,122.33055829,47.62593497
76406,9TH AVE BETWEEN COLUMBIA ST AND MARION ST,NE,120,8,First Hill,,,Restricted Parking Zone,122.32629794,47.60737724
11870,MINOR AVE BETWEEN MARION ST AND MADISON ST,NE,120,4,First Hill,,,Paid Parking,122.32361273,47.60948806
58198,SPRING ST BETWEEN MINOR AVE AND SUMMIT AVE,SE,120,6,First Hill,,,Restricted Parking Zone,122.32407916,47.61069711
77125,BELL ST BETWEEN 6TH AVE AND 7TH AVE,NW,240,4,Denny Triangle,North,,Paid Parking,122.3418123,47.61709628
32913,DEXTER AVE N BETWEEN LEE ST AND GALER ST,W,120,4,South Lake Union,North,,Paid Parking,122.34239467,47.63185449
64321,NW MARKET ST BETWEEN BALLARD AVE NW AND 24TH AVE NW,N,120,6,Ballard,Core,,Paid Parking,122.38694391,47.66876237
10161,EASTLAKE AVE E BETWEEN LAKEVIEW BLVD E AND ALOHA ST,W,120,12,South Lake Union,North,,Paid Parking,122.32935349,47.62599666
48130,2ND AV ET S BETWEEN S WASHINGTON ST AND YESLER WAY,NE,120,4,Pioneer Square,Edge,,Paid Parking,122.33145426,47.60129649
77265,BOREN AVE N BETWEEN DENNY WAY AND JOHN ST,W,600,7,South Lake Union,South,,Paid Parking,122.33599288,47.61912646
75786,6TH AVE BETWEEN BATTERY ST AND WALL ST,NE,240,6,Denny Triangle,North,,Paid Parking,122.34401361,47.61786447
120173,WESTLAKE EAST RDWY AVE N BETWEEN COMSTOCK ST AND GALER ST,W,4320,53,Westlake Ave N,South,,Restricted Parking Zone,122.34086229,47.63168412
120178,WESTLAKE EAST RDWY AVE N BETWEEN WESTLAKE SHORE RDWY 1 AVE N AND WESTLAKE SHORE RDWY 2 AVE N,W,4320,19,Westlake Ave N,North,,Restricted Parking Zone,122.34036279,47.63376436
81510,WESTLAKE EAST RDWY AVE N BETWEEN HIGHLAND DR AND COMSTOCK ST,E,4320,15,Westlake Ave N,South,,Restricted Parking Zone,122.34065374,47.63029778
81509,WESTLAKE EAST RDWY AVE N BETWEEN HIGHLAND DR AND COMSTOCK ST,W,4320,32,Westlake Ave N,South,,Restricted Parking Zone,122.3408672,47.63034367
120238,WESTLAKE EAST RDWY AVE N BETWEEN WESTLAKE SHORE RDWY 3 AVE N AND CROCKETT ST,W,4320,38,Westlake Ave N,North,,Restricted Parking Zone,122.34047104,47.63756956
120175,WESTLAKE EAST RDWY AVE N BETWEEN COMSTOCK ST AND GALER ST,E,4320,37,Westlake Ave N,South,,Restricted Parking Zone,122.34064728,47.63170456
13581,WESTLAKE EAST RDWY AVE N BETWEEN NEWTON ST AND WESTLAKE SHORE RDWY 3 AVE N,W,4320,19,Westlake Ave N,North,,Restricted Parking Zone,122.34033633,47.63677055
120220,WESTLAKE EAST RDWY AVE N BETWEEN WESTLAKE SHORE RDWY 2 AVE N AND BLAINE ST,W,4320,22,Westlake Ave N,North,,Restricted Parking Zone,122.34029283,47.63435055
36161,WESTLAKE EAST RDWY AVE N BETWEEN CROCKETT ST AND MCGRAW ST,W,4320,54,Westlake Ave N,North,,Restricted Parking Zone,122.34112579,47.6388222
13577,WESTLAKE EAST RDWY AVE N BETWEEN GALER ST AND WESTLAKE SHORE RDWY 1 AVE N,W,4320,33,Westlake Ave N,North,,Restricted Parking Zone,122.34057928,47.63302149
35890,VALLEY ST BETWEEN MINOR AVE N AND YALE AVE N,S,600,16,South Lake Union,North,,Paid Parking,122.33166834,47.62591864
33674,HOWELL ST BETWEEN 9TH AVE AND TERRY AVE,SE,240,6,Denny Triangle,North,,Paid Parking,122.33265178,47.61512486
77262,BOREN AVE BETWEEN FAIRVIEW AVE AND DENNY WAY,NE,240,4,Denny Triangle,North,,Paid Parking,122.3348533,47.6182961
78269,FAIRVIEW AVE N BETWEEN WARD ST AND YALE AVE N,NW,600,14,South Lake Union,North,,Paid Parking,122.33159069,47.62826906
10165,EASTLAKE AVE E BETWEEN ALOHA ST AND WARD ST,W,600,10,South Lake Union,North,,Paid Parking,122.32936627,47.6273401
43906,S WASHINGTON ST BETWEEN 1ST AVE S AND OCCIDENTAL AVE S,S,120,1,Pioneer Square,Core,,Paid Parking,122.33351818,47.60081932
70730,2ND AVE BETWEEN MARION ST AND MADISON ST,NE,120,3,Commercial Core,Financial,,Paid Parking,122.3346924,47.60483804
54074,ALOHA ST BETWEEN MINOR AVE N AND YALE AVE N,S,600,9,South Lake Union,North,,Paid Parking,122.33162869,47.62680437
34305,MARION ST BETWEEN TERRY AVE AND BOREN AVE,NW,120,5,First Hill,,,Paid Parking,122.32507698,47.60843237
52521,5TH AVE BETWEEN STEWART ST AND VIRGINIA ST,SW,120,7,Belltown,South,,Paid Parking,122.3385872,47.61328928
31509,ALASKAN E RDWY WAY BETWEEN MARION ST AND MADISON ST,SW,240,20,Commercial Core,Waterfront,,Paid Parking,122.33791758,47.60352154
54073,ALOHA ST BETWEEN MINOR AVE N AND YALE AVE N,N,600,10,South Lake Union,North,,Paid Parking,122.33160969,47.62691411
31541,ALDER ST BETWEEN TERRY AVE AND BROADWAY,NW,120,3,First Hill,,,Restricted Parking Zone,122.32125908,47.60411979
12238,POST AVE BETWEEN YESLER WAY AND COLUMBIA ST,NE,120,6,Pioneer Square,Edge,,Paid Parking,122.33493291,47.60244125
8398,8TH AVE BETWEEN BELL ST AND DENNY WAY,NE,240,5,Denny Triangle,North,,Paid Parking,122.34078339,47.61830749
76650,ALASKAN E RDWY WAY BETWEEN UNIVERSITY ST AND UNION ST,NE,240,15,Commercial Core,Waterfront,,Paid Parking,122.34037426,47.60659082
8377,8TH AVE BETWEEN COLUMBIA ST AND MARION ST,SW,120,10,First Hill,,,Restricted Parking Zone,122.32755118,47.60684502
58646,VIRGINIA ST BETWEEN BOREN AVE AND MINOR AVE,SE,240,4,Denny Triangle,North,,Paid Parking,122.33351256,47.61799607
14601,E NELSON PL BETWEEN EASTLAKE AVE E AND DEAD END,NE,600,3,South Lake Union,North,,Paid Parking,122.32724705,47.63047675
78934,HOWELL ST BETWEEN TERRY AVE AND BOREN AVE,SE,240,6,Denny Triangle,North,,Paid Parking,122.33181854,47.61578417
46257,1ST AVE N BETWEEN JOHN ST AND THOMAS ST,W,240,9,Uptown,Edge,,Paid Parking,122.35552377,47.6203495
82489,E PIKE ST BETWEEN MELROSE AVE AND BELLEVUE AVE,N,120,6,Pike-Pine,,,Paid Parking,122.32737297,47.61416
75777,6TH AVE BETWEEN SENECA ST AND UNIVERSITY ST,SW,120,6,Commercial Core,Retail,,Paid Parking,122.33240121,47.60876277
10202,ELLIOTT AVE BETWEEN PIKE NR ST AND PINE ST,NE,240,22,Commercial Core,Waterfront,,Paid Parking,122.34281523,47.60858591
9762,COLUMBIA ST BETWEEN ALASKAN E RDWY WAY AND WESTERN AVE,SE,120,4,Pioneer Square,Edge,,Paid Parking,122.33635854,47.60260831
8830,ALASKAN WAY BETWEEN MADISON ST AND SPRING ST,NE,240,7,Commercial Core,Waterfront,,Paid Parking,122.3386791,47.60416352
37129,E PIKE ST BETWEEN BELLEVUE AVE AND CRAWFORD PL,N,120,4,Pike-Pine,,,Paid Parking,122.32646909,47.61415205
82490,E PIKE ST BETWEEN MELROSE AVE AND BELLEVUE AVE,S,120,7,Pike-Pine,,,Paid Parking,122.32729389,47.61402244
56082,HARRISON ST BETWEEN YALE AVE N AND EASTLAKE AVE E,S,600,8,South Lake Union,South,,Paid Parking,122.329809,47.62192424
37130,E PIKE ST BETWEEN BELLEVUE AVE AND CRAWFORD PL,S,120,4,Pike-Pine,,,Paid Parking,122.32649878,47.614026
24057,1ST AVE N BETWEEN DENNY WAY AND JOHN ST,W,240,10,Uptown,Edge,,Paid Parking,122.35553332,47.61919638
14673,E PIKE ST BETWEEN BELMONT AVE AND BOYLSTON AVE,N,120,8,Pike-Pine,,,Paid Parking,122.3239095,47.61416621
12549,REPUBLICAN ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,N,120,4,South Lake Union,South,,Paid Parking,122.33362709,47.62318464
76045,7TH AVE BETWEEN UNION ST AND PIKE ST,SW,120,4,Commercial Core,Retail,,Paid Parking,122.33298145,47.61108436
1041,1ST AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,W,240,3,Uptown,Edge,,Paid Parking,122.35550455,47.62268904
1045,1ST AVE N BETWEEN REPUBLICAN ST AND MERCER ST,W,120,11,Uptown,Core,,Paid Parking,122.35549857,47.62391565
41726,NW MARKET ST BETWEEN 24TH AVE NW AND 26TH AVE NW,S,240,19,Ballard,Edge,,Paid Parking,122.38890666,47.66859936
59949,E PIKE ST BETWEEN CRAWFORD PL AND SUMMIT AVE,N,120,4,Pike-Pine,,,Paid Parking,122.32586982,47.61414969
59950,E PIKE ST BETWEEN CRAWFORD PL AND SUMMIT AVE,S,120,3,Pike-Pine,,,Paid Parking,122.32586829,47.6140181
57862,REPUBLICAN ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE N,S,120,3,Uptown,Core,,Paid Parking,122.35604157,47.62320827
31517,ALASKAN E RDWY WAY S BETWEEN S MAIN ST AND S JACKSON ST,W,120,21,Pioneer Square,Edge,,Paid Parking,122.33563516,47.59961708
76618,ALASKAN WAY BETWEEN SPRING ST AND SENECA ST,NE,240,15,Commercial Core,Waterfront,,Paid Parking,122.33933288,47.60486127
58442,THOMAS ST BETWEEN 6TH AVE N AND AURORA AVE N,S,600,4,Uptown Triangle,,,Paid Parking,122.34438117,47.62082175
77261,BOREN AVE BETWEEN FAIRVIEW AVE AND DENNY WAY,SW,240,10,Denny Triangle,North,,Paid Parking,122.33485267,47.61812378
54021,ALASKAN E RDWY WAY S BETWEEN S WASHINGTON ST AND S MAIN ST,W,120,19,Pioneer Square,Edge,,Paid Parking,122.33564645,47.60044699
80730,SENECA ST BETWEEN WESTERN AVE AND POST AVE,SE,120,3,Commercial Core,Waterfront,,Paid Parking,122.33831778,47.60572997
59953,E PIKE ST BETWEEN SUMMIT AVE AND BELMONT AVE,N,120,7,Pike-Pine,,,Paid Parking,122.32495666,47.61415745
21774,S WASHINGTON ST BETWEEN 3RD AVE S AND 4TH AVE S,S,120,3,Pioneer Square,Edge,,Paid Parking,122.32958115,47.60081318
1037,1ST AVE N BETWEEN THOMAS ST AND HARRISON ST,W,240,14,Uptown,Edge,,Paid Parking,122.35551415,47.62151977
76614,ALASKAN WAY BETWEEN MARION ST AND MADISON ST,NE,240,16,Commercial Core,Waterfront,,Paid Parking,122.33808783,47.60348079
68929,1ST AVE N BETWEEN MERCER ST AND ROY ST,W,120,7,Uptown,Core,,Paid Parking,122.35546524,47.62502233
11137,JOHN ST BETWEEN 8TH AVE N AND 9TH AVE N,N,120,7,South Lake Union,South,,Paid Parking,122.34040169,47.6197865
13097,TERRY AVE BETWEEN STEWART ST AND VIRGINIA ST,SW,240,12,Denny Triangle,North,,Paid Parking,122.33429967,47.61662973
53998,ALASKAN WAY BETWEEN COLUMBIA ST AND MARION ST,NE,240,13,Commercial Core,Waterfront,,Paid Parking,122.33739229,47.60272059
80194,PINE ST BETWEEN ALASKAN E RDWY WAY AND ELLIOTT AVE,SE,240,9,Commercial Core,Waterfront,,Paid Parking,122.34332117,47.60873185
80186,PIKE ST BETWEEN BOREN AVE AND MELROSE AVE,SE,120,2,Pike-Pine,,,Paid Parking,122.32826775,47.61364267
59957,E PIKE ST BETWEEN HARVARD AVE AND BROADWAY,N,120,8,Pike-Pine,,,Paid Parking,122.32142456,47.61414511
37133,E PIKE ST BETWEEN BOYLSTON AVE AND HARVARD AVE,N,120,11,Pike-Pine,,,Paid Parking,122.32275387,47.61413994
13125,THOMAS ST BETWEEN WARREN AVE N AND 2ND AVE N,N,240,7,Uptown,Edge,,Paid Parking,122.35350218,47.62100287
76722,ALOHA ST BETWEEN YALE AVE N AND EASTLAKE AVE E,S,120,7,South Lake Union,North,,Paid Parking,122.33005729,47.62682008
56241,HOWELL ST BETWEEN MINOR AVE AND YALE AVE,NW,240,9,Denny Triangle,North,,Paid Parking,122.3302179,47.61721619
81126,THOMAS ST BETWEEN AURORA AVE N AND DEXTER AVE N,S,600,6,South Lake Union,South,,Paid Parking,47.62082369,122.34303608
53142,6TH AVE N BETWEEN HARRISON ST AND 6TH AV N SR99 ON RP,E,600,12,Uptown Triangle,,,Paid Parking,122.34487103,47.62260909
57518,PIKE ST BETWEEN TERRY AVE AND BOREN AVE,SE,120,4,Pike-Pine,,,Paid Parking,122.32941032,47.61316149
8378,8TH AVE BETWEEN COLUMBIA ST AND MARION ST,NE,120,6,First Hill,,,Restricted Parking Zone,122.32742018,47.60689983
31501,ALASKAN WAY S BETWEEN S JACKSON ST AND S KING ST,W,,11,Pioneer Square,Edge,,Unrestricted Parking,122.33604164,47.59881406
7246,5TH AVE BETWEEN COLUMBIA ST AND MARION ST,NE,120,9,Commercial Core,Financial,,Paid Parking,122.3307428,47.60551815
41725,NW MARKET ST BETWEEN 24TH AVE NW AND 26TH AVE NW,N,240,4,Ballard,Edge,,Paid Parking,122.38890795,47.66874739
120107,EASTLAKE AVE E BETWEEN PROSPECT ST AND E NELSON PL,SE,600,13,South Lake Union,North,,Paid Parking,122.32853909,47.62961418
76653,ALASKAN E RDWY WAY S BETWEEN S JACKSON ST AND S KING ST,W,120,19,Pioneer Square,Edge,,Paid Parking,122.33560395,47.59873086
8869,ALASKAN E RDWY WAY S BETWEEN YESLER WAY AND S WASHINGTON ST,SW,240,22,Pioneer Square,Edge,,Paid Parking,122.33589585,47.60127516
35882,VALLEY ST BETWEEN DEXTER AVE N AND 8TH AVE N,S,600,5,South Lake Union,North,,Paid Parking,122.34166966,47.62619589
78114,ELLIOTT AVE BETWEEN PINE ST AND DEAD END,NE,240,17,Commercial Core,Waterfront,,Paid Parking,122.34363822,47.60932048
69086,1ST AVE S BETWEEN S JACKSON ST AND S KING ST,E,120,7,Pioneer Square,Edge,,Paid Parking,47.59873031,122.3340681
75778,6TH AVE BETWEEN SENECA ST AND UNIVERSITY ST,NE,120,3,Commercial Core,Retail,,Paid Parking,47.60882248,122.33223665
53545,8TH AVE N BETWEEN ROY ST AND VALLEY ST,W,600,19,South Lake Union,North,,Paid Parking,122.34115357,47.62582786
54409,BELL ST BETWEEN 8TH AVE AND DENNY WAY,NW,240,4,Denny Triangle,North,,Paid Parking,122.34027074,47.61830892
56693,LENORA ST BETWEEN 8TH AVE AND 9TH AVE,NW,240,5,Denny Triangle,North,,Paid Parking,122.33754857,47.61686986
53546,8TH AVE N BETWEEN ROY ST AND VALLEY ST,E,600,9,South Lake Union,North,,Paid Parking,122.34090996,47.62586105
75281,5TH AVE S BETWEEN S KING ST AND S WELLER ST,W,120,9,Chinatown/ID,Edge,,Paid Parking,122.32775399,47.59793786
76046,7TH AVE BETWEEN UNION ST AND PIKE ST,NE,120,1,Commercial Core,Retail,,Paid Parking,47.61114114,122.33283793
6166,4TH AVE BETWEEN 4TH AVE S AND DILLING WAY,NE,120,3,Pioneer Square,Edge,,Paid Parking,122.32908971,47.60205815
